Date Administered,AgeGroupVacc,7-day_avg_group_cases_per_100k,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup
2021-06-13T00:00:00,65 - 74 Years,2.218244434,0.885,0.777
2021-06-13T00:00:00,75+ Years,2.611546183,0.847,0.744
2021-06-12T00:00:00,<12 Years,2.323897166,0.003,0.001
2021-06-12T00:00:00,12 - 15 Years,3.507462652,0.248,0.094
2021-06-12T00:00:00,16 - 17 Years,4.366931459,0.393,0.282
2021-06-12T00:00:00,18 - 24 Years,5.218535523,0.456,0.348
2021-06-12T00:00:00,25 - 39 Years,5.200689298,0.512,0.413
2021-06-12T00:00:00,40 - 49 Years,4.499077788,0.608,0.503
2021-06-12T00:00:00,50 - 64 Years,3.588586679,0.713,0.608
2021-06-12T00:00:00,65 - 74 Years,2.219092711,0.884,0.775
2021-06-12T00:00:00,75+ Years,2.609442925,0.846,0.743
2021-06-11T00:00:00,<12 Years,2.361974334,0.003,0.001
2021-06-11T00:00:00,12 - 15 Years,3.559570597,0.241,0.081
2021-06-11T00:00:00,16 - 17 Years,4.428947054,0.389,0.276
2021-06-11T00:00:00,18 - 24 Years,5.249736116,0.453,0.344
2021-06-11T00:00:00,25 - 39 Years,5.27034704,0.51,0.41
2021-06-11T00:00:00,40 - 49 Years,4.547618791,0.606,0.5
2021-06-11T00:00:00,50 - 64 Years,3.610381094,0.711,0.605
2021-06-11T00:00:00,65 - 74 Years,2.234785837,0.883,0.774
2021-06-11T00:00:00,75+ Years,2.60663858,0.845,0.742
2021-06-10T00:00:00,<12 Years,2.451515174,0.003,0.001
2021-06-10T00:00:00,12 - 15 Years,3.66805763,0.238,0.074
2021-06-10T00:00:00,16 - 17 Years,4.614993838,0.387,0.273
2021-06-10T00:00:00,18 - 24 Years,5.325373917,0.451,0.342
2021-06-10T00:00:00,25 - 39 Years,5.356047173,0.509,0.409
2021-06-10T00:00:00,40 - 49 Years,4.617772942,0.605,0.499
2021-06-10T00:00:00,50 - 64 Years,3.665321182,0.71,0.604
2021-06-10T00:00:00,65 - 74 Years,2.256841039,0.882,0.773
2021-06-10T00:00:00,75+ Years,2.635383115,0.845,0.741
2021-06-09T00:00:00,<12 Years,2.54313836,0.003,0.001
2021-06-09T00:00:00,12 - 15 Years,3.768856605,0.234,0.065
2021-06-09T00:00:00,16 - 17 Years,4.797595311,0.386,0.27
2021-06-09T00:00:00,18 - 24 Years,5.406684553,0.45,0.34
2021-06-09T00:00:00,25 - 39 Years,5.375889075,0.508,0.407
2021-06-09T00:00:00,40 - 49 Years,4.665605317,0.604,0.497
2021-06-09T00:00:00,50 - 64 Years,3.69778578,0.709,0.602
2021-06-09T00:00:00,65 - 74 Years,2.275078995,0.882,0.772
2021-06-09T00:00:00,75+ Years,2.699181961,0.844,0.74
2021-06-08T00:00:00,<12 Years,2.464901679,0.003,0.001
2021-06-08T00:00:00,12 - 15 Years,3.642430772,0.231,0.055
2021-06-08T00:00:00,16 - 17 Years,4.651169601,0.384,0.267
2021-06-08T00:00:00,18 - 24 Years,5.197262392,0.449,0.338
2021-06-08T00:00:00,25 - 39 Years,5.058840803,0.506,0.405
2021-06-08T00:00:00,40 - 49 Years,4.432112463,0.603,0.495
2021-06-08T00:00:00,50 - 64 Years,3.519571031,0.709,0.601
2021-06-08T00:00:00,65 - 74 Years,2.172437475,0.881,0.771
2021-06-08T00:00:00,75+ Years,2.559665803,0.844,0.74
2021-06-07T00:00:00,<12 Years,2.354239909,0.003,0
2021-06-07T00:00:00,12 - 15 Years,3.469022365,0.225,0.041
2021-06-07T00:00:00,16 - 17 Years,4.447896263,0.381,0.264
2021-06-07T00:00:00,18 - 24 Years,4.817655179,0.447,0.336
2021-06-07T00:00:00,25 - 39 Years,4.623585452,0.505,0.403
2021-06-07T00:00:00,40 - 49 Years,4.026777372,0.601,0.493
2021-06-07T00:00:00,50 - 64 Years,3.200600683,0.707,0.599
2021-06-07T00:00:00,65 - 74 Years,2.036289011,0.88,0.77
2021-06-07T00:00:00,75+ Years,2.343731246,0.844,0.739
2021-06-06T00:00:00,<12 Years,2.223349644,0.003,0
2021-06-06T00:00:00,12 - 15 Years,3.309281616,0.219,0.026
2021-06-06T00:00:00,16 - 17 Years,4.194665918,0.378,0.26
2021-06-06T00:00:00,18 - 24 Years,4.512267558,0.445,0.333
2021-06-06T00:00:00,25 - 39 Years,4.361841206,0.503,0.401
2021-06-06T00:00:00,40 - 49 Years,3.853517879,0.6,0.491
2021-06-06T00:00:00,50 - 64 Years,3.011034676,0.706,0.597
2021-06-06T00:00:00,65 - 74 Years,1.940009568,0.88,0.769
2021-06-06T00:00:00,75+ Years,2.234361795,0.843,0.738
2021-06-05T00:00:00,<12 Years,2.237033626,0.003,0
2021-06-05T00:00:00,12 - 15 Years,3.387016419,0.213,0.015
2021-06-05T00:00:00,16 - 17 Years,4.194665918,0.375,0.256
2021-06-05T00:00:00,18 - 24 Years,4.549613722,0.443,0.33
2021-06-05T00:00:00,25 - 39 Years,4.394981405,0.501,0.398
2021-06-05T00:00:00,40 - 49 Years,3.924734971,0.598,0.488
2021-06-05T00:00:00,50 - 64 Years,3.062569387,0.705,0.595
2021-06-05T00:00:00,65 - 74 Years,1.952733724,0.879,0.767
2021-06-05T00:00:00,75+ Years,2.272220451,0.842,0.737
2021-06-04T00:00:00,<12 Years,2.26588898,0.003,0
2021-06-04T00:00:00,12 - 15 Years,3.439124364,0.208,0.01
2021-06-04T00:00:00,16 - 17 Years,4.254958857,0.372,0.253
2021-06-04T00:00:00,18 - 24 Years,4.57892337,0.44,0.327
2021-06-04T00:00:00,25 - 39 Years,4.407646449,0.499,0.396
2021-06-04T00:00:00,40 - 49 Years,3.965481068,0.596,0.486
2021-06-04T00:00:00,50 - 64 Years,3.115012198,0.703,0.593
2021-06-04T00:00:00,65 - 74 Years,1.995995852,0.878,0.766
2021-06-04T00:00:00,75+ Years,2.281334572,0.842,0.736
2021-06-03T00:00:00,<12 Years,2.287604865,0.003,0
2021-06-03T00:00:00,12 - 15 Years,3.60057357,0.203,0.008
2021-06-03T00:00:00,16 - 17 Years,4.335923662,0.369,0.248
2021-06-03T00:00:00,18 - 24 Years,4.619578688,0.437,0.324
2021-06-03T00:00:00,25 - 39 Years,4.445219414,0.497,0.393
2021-06-03T00:00:00,40 - 49 Years,4.043784438,0.594,0.482
2021-06-03T00:00:00,50 - 64 Years,3.176536016,0.701,0.589
2021-06-03T00:00:00,65 - 74 Years,2.032047626,0.877,0.764
2021-06-03T00:00:00,75+ Years,2.271519365,0.841,0.734
2021-06-02T00:00:00,<12 Years,2.46609159,0.002,0
2021-06-02T00:00:00,12 - 15 Years,3.897845125,0.199,0.007
2021-06-02T00:00:00,16 - 17 Years,4.571927452,0.367,0.246
2021-06-02T00:00:00,18 - 24 Years,5.043150373,0.436,0.321
2021-06-02T00:00:00,25 - 39 Years,4.833614101,0.496,0.391
2021-06-02T00:00:00,40 - 49 Years,4.333258887,0.593,0.48
2021-06-02T00:00:00,50 - 64 Years,3.533873616,0.7,0.588
2021-06-02T00:00:00,65 - 74 Years,2.283561766,0.876,0.763
2021-06-02T00:00:00,75+ Years,2.520404974,0.84,0.734
2021-06-01T00:00:00,<12 Years,2.533619068,0.002,0
2021-06-01T00:00:00,12 - 15 Years,4.088338104,0.197,0.007
2021-06-01T00:00:00,16 - 17 Years,4.706294574,0.365,0.244
2021-06-01T00:00:00,18 - 24 Years,5.092314943,0.435,0.32
2021-06-01T00:00:00,25 - 39 Years,4.939578304,0.495,0.39
2021-06-01T00:00:00,40 - 49 Years,4.40908206,0.592,0.479
2021-06-01T00:00:00,50 - 64 Years,3.609927044,0.699,0.587
2021-06-01T00:00:00,65 - 74 Years,2.331065279,0.876,0.763
2021-06-01T00:00:00,75+ Years,2.534426699,0.84,0.733
2021-05-31T00:00:00,<12 Years,2.53897367,0.002,0
2021-05-31T00:00:00,12 - 15 Years,4.161801764,0.195,0.007
2021-05-31T00:00:00,16 - 17 Years,4.844107007,0.364,0.243
2021-05-31T00:00:00,18 - 24 Years,5.225153831,0.433,0.319
2021-05-31T00:00:00,25 - 39 Years,4.993404742,0.494,0.389
2021-05-31T00:00:00,40 - 49 Years,4.453016982,0.591,0.478
2021-05-31T00:00:00,50 - 64 Years,3.605840591,0.699,0.586
2021-05-31T00:00:00,65 - 74 Years,2.327248033,0.876,0.762
2021-05-31T00:00:00,75+ Years,2.553356027,0.84,0.733
2021-05-30T00:00:00,<12 Years,2.878395926,0.002,0
2021-05-30T00:00:00,12 - 15 Years,4.728155329,0.19,0.007
2021-05-30T00:00:00,16 - 17 Years,5.472876231,0.361,0.24
2021-05-30T00:00:00,18 - 24 Years,5.899275731,0.431,0.316
2021-05-30T00:00:00,25 - 39 Years,5.633200555,0.492,0.386
2021-05-30T00:00:00,40 - 49 Years,4.989802527,0.589,0.476
2021-05-30T00:00:00,50 - 64 Years,4.045588323,0.697,0.583
2021-05-30T00:00:00,65 - 74 Years,2.569855264,0.875,0.761
2021-05-30T00:00:00,75+ Years,2.802241636,0.839,0.732
2021-05-29T00:00:00,<12 Years,3.00809628,0.002,0
2021-05-29T00:00:00,12 - 15 Years,4.94769208,0.183,0.007
2021-05-29T00:00:00,16 - 17 Years,5.648587082,0.358,0.236
2021-05-29T00:00:00,18 - 24 Years,6.051024069,0.429,0.313
2021-05-29T00:00:00,25 - 39 Years,5.797212877,0.49,0.384
2021-05-29T00:00:00,40 - 49 Years,5.099639834,0.587,0.472
2021-05-29T00:00:00,50 - 64 Years,4.160009003,0.696,0.581
2021-05-29T00:00:00,65 - 74 Years,2.64789675,0.874,0.76
2021-05-29T00:00:00,75+ Years,2.853420931,0.839,0.731
2021-05-28T00:00:00,<12 Years,3.119353005,0.002,0
2021-05-28T00:00:00,12 - 15 Years,5.169791517,0.175,0.006
2021-05-28T00:00:00,16 - 17 Years,5.8294659,0.353,0.232
2021-05-28T00:00:00,18 - 24 Years,6.254773395,0.425,0.309
2021-05-28T00:00:00,25 - 39 Years,6.002386592,0.487,0.38
2021-05-28T00:00:00,40 - 49 Years,5.283528743,0.584,0.469
2021-05-28T00:00:00,50 - 64 Years,4.287370116,0.693,0.577
2021-05-28T00:00:00,65 - 74 Years,2.717031328,0.873,0.758
2021-05-28T00:00:00,75+ Years,2.994339262,0.838,0.73
2021-05-27T00:00:00,<12 Years,3.47156681,0.002,0
2021-05-27T00:00:00,12 - 15 Years,5.700267481,0.168,0.006
2021-05-27T00:00:00,16 - 17 Years,6.454789813,0.349,0.228
2021-05-27T00:00:00,18 - 24 Years,6.948277482,0.422,0.305
2021-05-27T00:00:00,25 - 39 Years,6.73315964,0.485,0.377
2021-05-27T00:00:00,40 - 49 Years,5.999242803,0.582,0.465
2021-05-27T00:00:00,50 - 64 Years,4.802036151,0.692,0.574
2021-05-27T00:00:00,65 - 74 Years,2.984238593,0.872,0.756
2021-05-27T00:00:00,75+ Years,3.368018219,0.837,0.728
2021-05-26T00:00:00,<12 Years,3.507561633,0.002,0
2021-05-26T00:00:00,12 - 15 Years,5.852320173,0.159,0.006
2021-05-26T00:00:00,16 - 17 Years,6.456512469,0.345,0.222
2021-05-26T00:00:00,18 - 24 Years,6.926058878,0.419,0.301
2021-05-26T00:00:00,25 - 39 Years,6.687143313,0.483,0.373
2021-05-26T00:00:00,40 - 49 Years,6.003140256,0.58,0.461
2021-05-26T00:00:00,50 - 64 Years,4.698739703,0.69,0.571
2021-05-26T00:00:00,65 - 74 Years,2.857421177,0.871,0.754
2021-05-26T00:00:00,75+ Years,3.225697715,0.836,0.727
2021-05-25T00:00:00,<12 Years,3.731264996,0.002,0
2021-05-25T00:00:00,12 - 15 Years,6.27687179,0.151,0.006
2021-05-25T00:00:00,16 - 17 Years,6.876840388,0.341,0.218
2021-05-25T00:00:00,18 - 24 Years,7.381303892,0.417,0.297
2021-05-25T00:00:00,25 - 39 Years,7.096857491,0.481,0.37
2021-05-25T00:00:00,40 - 49 Years,6.401034755,0.578,0.458
2021-05-25T00:00:00,50 - 64 Years,4.96572129,0.688,0.568
2021-05-25T00:00:00,65 - 74 Years,3.000779995,0.87,0.753
2021-05-25T00:00:00,75+ Years,3.400268185,0.835,0.726
2021-05-24T00:00:00,<12 Years,3.999887518,0.002,0
2021-05-24T00:00:00,12 - 15 Years,6.807347753,0.144,0.006
2021-05-24T00:00:00,16 - 17 Years,7.417754186,0.339,0.216
2021-05-24T00:00:00,18 - 24 Years,8.187791944,0.415,0.295
2021-05-24T00:00:00,25 - 39 Years,7.888211667,0.479,0.368
2021-05-24T00:00:00,40 - 49 Years,7.069270754,0.576,0.456
2021-05-24T00:00:00,50 - 64 Years,5.614786218,0.687,0.566
2021-05-24T00:00:00,65 - 74 Years,3.330335621,0.869,0.752
2021-05-24T00:00:00,75+ Years,3.738191745,0.835,0.725
2021-05-23T00:00:00,<12 Years,4.162607916,0.002,0
2021-05-23T00:00:00,12 - 15 Years,7.199438683,0.134,0.006
2021-05-23T00:00:00,16 - 17 Years,7.79157041,0.335,0.212
2021-05-23T00:00:00,18 - 24 Years,8.45205151,0.412,0.292
2021-05-23T00:00:00,25 - 39 Years,8.081775758,0.477,0.365
2021-05-23T00:00:00,40 - 49 Years,7.286465169,0.574,0.453
2021-05-23T00:00:00,50 - 64 Years,5.727844746,0.686,0.564
2021-05-23T00:00:00,65 - 74 Years,3.360025317,0.868,0.751
2021-05-23T00:00:00,75+ Years,3.848262282,0.834,0.725
2021-05-22T00:00:00,<12 Years,4.303314951,0.002,0
2021-05-22T00:00:00,12 - 15 Years,7.48304258,0.123,0.005
2021-05-22T00:00:00,16 - 17 Years,8.044800755,0.33,0.206
2021-05-22T00:00:00,18 - 24 Years,8.757439131,0.409,0.288
2021-05-22T00:00:00,25 - 39 Years,8.345630845,0.475,0.361
2021-05-22T00:00:00,40 - 49 Years,7.496218992,0.571,0.448
2021-05-22T00:00:00,50 - 64 Years,5.885627232,0.683,0.56
2021-05-22T00:00:00,65 - 74 Years,3.444428882,0.867,0.749
2021-05-22T00:00:00,75+ Years,3.939403491,0.834,0.723
2021-05-21T00:00:00,<12 Years,4.555278712,0.001,0
2021-05-21T00:00:00,12 - 15 Years,7.858903166,0.106,0.005
2021-05-21T00:00:00,16 - 17 Years,8.515085681,0.324,0.199
2021-05-21T00:00:00,18 - 24 Years,9.149810223,0.404,0.282
2021-05-21T00:00:00,25 - 39 Years,8.694552811,0.471,0.355
2021-05-21T00:00:00,40 - 49 Years,7.809786786,0.567,0.442
2021-05-21T00:00:00,50 - 64 Years,6.127863076,0.68,0.555
2021-05-21T00:00:00,65 - 74 Years,3.560218697,0.865,0.746
2021-05-21T00:00:00,75+ Years,4.038957735,0.832,0.721
2021-05-20T00:00:00,<12 Years,4.58353911,0.001,0
2021-05-20T00:00:00,12 - 15 Years,8.045979231,0.089,0.005
2021-05-20T00:00:00,16 - 17 Years,8.602941107,0.318,0.193
2021-05-20T00:00:00,18 - 24 Years,9.307704133,0.4,0.276
2021-05-20T00:00:00,25 - 39 Years,8.601675821,0.467,0.351
2021-05-20T00:00:00,40 - 49 Years,7.645030827,0.564,0.437
2021-05-20T00:00:00,50 - 64 Years,6.074058113,0.677,0.55
2021-05-20T00:00:00,65 - 74 Years,3.521197953,0.864,0.744
2021-05-20T00:00:00,75+ Years,3.989881699,0.831,0.72
2021-05-19T00:00:00,<12 Years,5.182064596,0.001,0
2021-05-19T00:00:00,12 - 15 Years,9.127432644,0.073,0.005
2021-05-19T00:00:00,16 - 17 Years,10.12749114,0.313,0.186
2021-05-19T00:00:00,18 - 24 Years,11.85669802,0.396,0.271
2021-05-19T00:00:00,25 - 39 Years,10.02607112,0.464,0.346
2021-05-19T00:00:00,40 - 49 Years,8.888672584,0.561,0.432
2021-05-19T00:00:00,50 - 64 Years,7.152427615,0.675,0.545
2021-05-19T00:00:00,65 - 74 Years,4.073850438,0.862,0.742
2021-05-19T00:00:00,75+ Years,4.515696367,0.83,0.718
2021-05-18T00:00:00,<12 Years,5.559266542,0.001,0
2021-05-18T00:00:00,12 - 15 Years,9.733080725,0.06,0.004
2021-05-18T00:00:00,16 - 17 Years,10.92680325,0.309,0.18
2021-05-18T00:00:00,18 - 24 Years,12.67453174,0.393,0.267
2021-05-18T00:00:00,25 - 39 Years,10.64729154,0.462,0.342
2021-05-18T00:00:00,40 - 49 Years,9.393924193,0.558,0.427
2021-05-18T00:00:00,50 - 64 Years,7.581959215,0.673,0.541
2021-05-18T00:00:00,65 - 74 Years,4.238416182,0.861,0.739
2021-05-18T00:00:00,75+ Years,4.612446266,0.829,0.716
2021-05-17T00:00:00,<12 Years,5.669928312,0.001,0
2021-05-17T00:00:00,12 - 15 Years,9.965430906,0.05,0.004
2021-05-17T00:00:00,16 - 17 Years,11.07667427,0.307,0.176
2021-05-17T00:00:00,18 - 24 Years,12.57052977,0.391,0.264
2021-05-17T00:00:00,25 - 39 Years,10.40243402,0.46,0.339
2021-05-17T00:00:00,40 - 49 Years,9.218538817,0.557,0.424
2021-05-17T00:00:00,50 - 64 Years,7.301129094,0.671,0.539
2021-05-17T00:00:00,65 - 74 Years,4.122202229,0.86,0.738
2021-05-17T00:00:00,75+ Years,4.454701866,0.828,0.716
2021-05-16T00:00:00,<12 Years,6.351152648,0,0
2021-05-16T00:00:00,12 - 15 Years,11.09215844,0.035,0.004
2021-05-16T00:00:00,16 - 17 Years,12.2963143,0.303,0.17
2021-05-16T00:00:00,18 - 24 Years,14.06721275,0.389,0.26
2021-05-16T00:00:00,25 - 39 Years,11.70081213,0.458,0.336
2021-05-16T00:00:00,40 - 49 Years,10.35659503,0.555,0.421
2021-05-16T00:00:00,50 - 64 Years,8.345898873,0.669,0.536
2021-05-16T00:00:00,65 - 74 Years,4.774951404,0.859,0.737
2021-05-16T00:00:00,75+ Years,5.145271796,0.828,0.715
2021-05-15T00:00:00,<12 Years,7.252213134,0,0
2021-05-15T00:00:00,12 - 15 Years,12.38973169,0.022,0.004
2021-05-15T00:00:00,16 - 17 Years,13.93628225,0.299,0.163
2021-05-15T00:00:00,18 - 24 Years,15.6220423,0.386,0.255
2021-05-15T00:00:00,25 - 39 Years,12.93713152,0.456,0.331
2021-05-15T00:00:00,40 - 49 Years,11.61086621,0.552,0.415
2021-05-15T00:00:00,50 - 64 Years,9.451057344,0.667,0.531
2021-05-15T00:00:00,65 - 74 Years,5.4103109,0.858,0.735
2021-05-15T00:00:00,75+ Years,5.732080965,0.826,0.713
2021-05-14T00:00:00,<12 Years,7.610971452,0,0
2021-05-14T00:00:00,12 - 15 Years,13.02527777,0.011,0.003
2021-05-14T00:00:00,16 - 17 Years,14.58400068,0.295,0.155
2021-05-14T00:00:00,18 - 24 Years,16.27300012,0.382,0.248
2021-05-14T00:00:00,25 - 39 Years,13.46758578,0.452,0.325
2021-05-14T00:00:00,40 - 49 Years,12.12603861,0.548,0.408
2021-05-14T00:00:00,50 - 64 Years,9.930534479,0.664,0.525
2021-05-14T00:00:00,65 - 74 Years,5.684728519,0.856,0.732
2021-05-14T00:00:00,75+ Years,5.919270987,0.825,0.711
2021-05-13T00:00:00,<12 Years,8.291600831,0,0
2021-05-13T00:00:00,12 - 15 Years,13.96578346,0.009,0.003
2021-05-13T00:00:00,16 - 17 Years,15.76401964,0.291,0.148
2021-05-13T00:00:00,18 - 24 Years,17.22414547,0.378,0.242
2021-05-13T00:00:00,25 - 39 Years,14.37862463,0.45,0.319
2021-05-13T00:00:00,40 - 49 Years,13.00473706,0.546,0.403
2021-05-13T00:00:00,50 - 64 Years,10.58799934,0.662,0.52
2021-05-13T00:00:00,65 - 74 Years,5.972718571,0.854,0.73
2021-05-13T00:00:00,75+ Years,6.113471871,0.824,0.709
2021-05-12T00:00:00,<12 Years,8.953489105,0,0
2021-05-12T00:00:00,12 - 15 Years,14.79523944,0.008,0.003
2021-05-12T00:00:00,16 - 17 Years,16.87857769,0.287,0.141
2021-05-12T00:00:00,18 - 24 Years,17.50731448,0.375,0.236
2021-05-12T00:00:00,25 - 39 Years,15.17462265,0.447,0.314
2021-05-12T00:00:00,40 - 49 Years,13.83135136,0.543,0.397
2021-05-12T00:00:00,50 - 64 Years,11.07383318,0.659,0.515
2021-05-12T00:00:00,65 - 74 Years,6.329843201,0.853,0.727
2021-05-12T00:00:00,75+ Years,6.652607177,0.823,0.707
2021-05-11T00:00:00,<12 Years,8.894291008,0,0
2021-05-11T00:00:00,12 - 15 Years,14.90543493,0.008,0.003
2021-05-11T00:00:00,16 - 17 Years,16.79589023,0.284,0.135
2021-05-11T00:00:00,18 - 24 Years,17.4070944,0.372,0.231
2021-05-11T00:00:00,25 - 39 Years,15.09546613,0.445,0.309
2021-05-11T00:00:00,40 - 49 Years,13.76544898,0.541,0.392
2021-05-11T00:00:00,50 - 64 Years,10.9657692,0.657,0.51
2021-05-11T00:00:00,65 - 74 Years,6.309484552,0.852,0.725
2021-05-11T00:00:00,75+ Years,6.64840066,0.822,0.706
2021-05-10T00:00:00,<12 Years,9.120671671,0,0
2021-05-10T00:00:00,12 - 15 Years,15.32229849,0.008,0.002
2021-05-10T00:00:00,16 - 17 Years,17.3299134,0.281,0.129
2021-05-10T00:00:00,18 - 24 Years,17.91812229,0.369,0.226
2021-05-10T00:00:00,25 - 39 Years,15.55731807,0.442,0.305
2021-05-10T00:00:00,40 - 49 Years,14.12011719,0.538,0.387
2021-05-10T00:00:00,50 - 64 Years,11.28133417,0.654,0.506
2021-05-10T00:00:00,65 - 74 Years,6.406188133,0.85,0.723
2021-05-10T00:00:00,75+ Years,6.722014713,0.821,0.705
2021-05-09T00:00:00,<12 Years,8.888936406,0,0
2021-05-09T00:00:00,12 - 15 Years,15.09763636,0.008,0.002
2021-05-09T00:00:00,16 - 17 Years,17.20071425,0.277,0.12
2021-05-09T00:00:00,18 - 24 Years,17.343275,0.366,0.22
2021-05-09T00:00:00,25 - 39 Years,15.03066332,0.439,0.299
2021-05-09T00:00:00,40 - 49 Years,13.63151833,0.535,0.381
2021-05-09T00:00:00,50 - 64 Years,10.74873315,0.652,0.501
2021-05-09T00:00:00,65 - 74 Years,6.021918639,0.849,0.721
2021-05-09T00:00:00,75+ Years,6.266308668,0.82,0.703
2021-05-08T00:00:00,<12 Years,8.25263123,0,0
2021-05-08T00:00:00,12 - 15 Years,14.30576645,0.007,0.002
2021-05-08T00:00:00,16 - 17 Years,16.23774987,0.272,0.111
2021-05-08T00:00:00,18 - 24 Years,16.577915,0.362,0.213
2021-05-08T00:00:00,25 - 39 Years,14.28068162,0.436,0.292
2021-05-08T00:00:00,40 - 49 Years,12.83714659,0.531,0.374
2021-05-08T00:00:00,50 - 64 Years,9.944155988,0.649,0.494
2021-05-08T00:00:00,65 - 74 Years,5.526524853,0.847,0.718
2021-05-08T00:00:00,75+ Years,5.779754828,0.819,0.701
2021-05-07T00:00:00,<12 Years,8.147919017,0,0
2021-05-07T00:00:00,12 - 15 Years,14.33481022,0.007,0.002
2021-05-07T00:00:00,16 - 17 Years,16.32732796,0.267,0.103
2021-05-07T00:00:00,18 - 24 Years,16.57838774,0.357,0.205
2021-05-07T00:00:00,25 - 39 Years,14.24838576,0.432,0.285
2021-05-07T00:00:00,40 - 49 Years,12.78577107,0.527,0.366
2021-05-07T00:00:00,50 - 64 Years,9.776838447,0.645,0.486
2021-05-07T00:00:00,65 - 74 Years,5.422610917,0.845,0.715
2021-05-07T00:00:00,75+ Years,5.756618983,0.817,0.699
2021-05-06T00:00:00,<12 Years,7.861447823,0,0
2021-05-06T00:00:00,12 - 15 Years,14.07341627,0.007,0.002
2021-05-06T00:00:00,16 - 17 Years,15.95695704,0.261,0.095
2021-05-06T00:00:00,18 - 24 Years,16.27583654,0.352,0.197
2021-05-06T00:00:00,25 - 39 Years,13.89629753,0.427,0.277
2021-05-06T00:00:00,40 - 49 Years,12.40098619,0.523,0.358
2021-05-06T00:00:00,50 - 64 Years,9.411781992,0.64,0.478
2021-05-06T00:00:00,65 - 74 Years,5.276283129,0.842,0.711
2021-05-06T00:00:00,75+ Years,5.652858222,0.815,0.696
2021-05-05T00:00:00,<12 Years,7.271251718,0,0
2021-05-05T00:00:00,12 - 15 Years,13.23370955,0.007,0.001
2021-05-05T00:00:00,16 - 17 Years,14.88029741,0.255,0.088
2021-05-05T00:00:00,18 - 24 Years,14.6245688,0.347,0.19
2021-05-05T00:00:00,25 - 39 Years,12.67982004,0.423,0.27
2021-05-05T00:00:00,40 - 49 Years,11.16974541,0.518,0.35
2021-05-05T00:00:00,50 - 64 Years,8.459638478,0.635,0.47
2021-05-05T00:00:00,65 - 74 Years,4.617596015,0.836,0.705
2021-05-05T00:00:00,75+ Years,4.876755772,0.81,0.692
2021-05-04T00:00:00,<12 Years,7.612458841,0,0
2021-05-04T00:00:00,12 - 15 Years,13.70951488,0.007,0.001
2021-05-04T00:00:00,16 - 17 Years,15.53318381,0.251,0.084
2021-05-04T00:00:00,18 - 24 Years,15.20556166,0.344,0.186
2021-05-04T00:00:00,25 - 39 Years,13.20879672,0.42,0.266
2021-05-04T00:00:00,40 - 49 Years,11.65728133,0.515,0.345
2021-05-04T00:00:00,50 - 64 Years,8.80698697,0.633,0.464
2021-05-04T00:00:00,65 - 74 Years,4.756713448,0.835,0.703
2021-05-04T00:00:00,75+ Years,4.982619792,0.809,0.69
2021-05-03T00:00:00,<12 Years,8.373704725,0,0
2021-05-03T00:00:00,12 - 15 Years,14.8687031,0.006,0.001
2021-05-03T00:00:00,16 - 17 Years,17.09907758,0.249,0.08
2021-05-03T00:00:00,18 - 24 Years,16.83413805,0.343,0.183
2021-05-03T00:00:00,25 - 39 Years,14.69820591,0.419,0.263
2021-05-03T00:00:00,40 - 49 Years,13.07559983,0.513,0.342
2021-05-03T00:00:00,50 - 64 Years,9.886264573,0.631,0.462
2021-05-03T00:00:00,65 - 74 Years,5.402676406,0.834,0.701
2021-05-03T00:00:00,75+ Years,5.655662567,0.808,0.69
2021-05-02T00:00:00,<12 Years,8.697360654,0,0
2021-05-02T00:00:00,12 - 15 Years,15.44274472,0.006,0.001
2021-05-02T00:00:00,16 - 17 Years,17.94317873,0.245,0.076
2021-05-02T00:00:00,18 - 24 Years,17.65528093,0.34,0.18
2021-05-02T00:00:00,25 - 39 Years,15.2561011,0.417,0.26
2021-05-02T00:00:00,40 - 49 Years,13.50431964,0.511,0.339
2021-05-02T00:00:00,50 - 64 Years,10.24178597,0.629,0.458
2021-05-02T00:00:00,65 - 74 Years,5.571059397,0.833,0.7
2021-05-02T00:00:00,75+ Years,5.757320069,0.808,0.689
2021-05-01T00:00:00,<12 Years,8.875847379,0,0
2021-05-01T00:00:00,12 - 15 Years,15.82202222,0.006,0.001
2021-05-01T00:00:00,16 - 17 Years,18.42552224,0.239,0.071
2021-05-01T00:00:00,18 - 24 Years,17.8127021,0.336,0.175
2021-05-01T00:00:00,25 - 39 Years,15.55710699,0.413,0.255
2021-05-01T00:00:00,40 - 49 Years,13.771118,0.507,0.333
2021-05-01T00:00:00,50 - 64 Years,10.41228186,0.626,0.451
2021-05-01T00:00:00,65 - 74 Years,5.640193975,0.832,0.697
2021-05-01T00:00:00,75+ Years,5.842852589,0.807,0.687
2021-04-30T00:00:00,<12 Years,9.006440167,0,0
2021-04-30T00:00:00,12 - 15 Years,15.99543063,0.006,0.001
2021-04-30T00:00:00,16 - 17 Years,18.6356862,0.231,0.065
2021-04-30T00:00:00,18 - 24 Years,18.18001817,0.329,0.168
2021-04-30T00:00:00,25 - 39 Years,15.84798083,0.407,0.248
2021-04-30T00:00:00,40 - 49 Years,14.03508185,0.501,0.324
2021-04-30T00:00:00,50 - 64 Years,10.59208579,0.621,0.441
2021-04-30T00:00:00,65 - 74 Years,5.694059566,0.829,0.693
